Invoice ID,Line,Customer ID,Product ID,Size,Color,Unit Price,Quantity,Date,Time,Discount,Line Total,Store ID,Employee ID,Currency,SKU,Transaction Type,Payment Method,Invoice Total,
INV-CN-008-01645472,1,481577,16590,M,SILVER,473,1,,,0,473,8,94,CNY,FESW16590-M-SILVER,Sale,Credit Card,473,
INV-DE-011-03367647,1,713145,15856,P,TURQUOISE,31.5,1,,,0.35,20.48,11,129,EUR,CHGI15856-P-TURQUOISE,Sale,Credit Card,20.48,
INV-ES-028-01753541,1,1390229,16785,L,Black,34.5,1,,,0.35,22.43,28,320,EUR,MASH16785-L-,Sale,Credit Card,45.5,
INV-ES-028-01753541,2,1390229,15604,M,Black,35.5,1,,,0.35,23.07,28,320,EUR,FESH15604-M-,Sale,Credit Card,45.5,
INV-US-005-04364113,1,293771,14964,L,RED,31.5,1,,,0.35,20.48,5,57,USD,MAT-14964-L-RED,Sale,Credit Card,20.48,
INV-CN-007-02327700,1,604763,15899,XL,BEIGE,291.5,1,,,0,291.5,7,80,CNY,MASW15899-XL-BEIGE,Sale,Credit Card,3405.35,
INV-CN-007-02327700,2,604763,15769,L,PINK,437.5,1,,,0,437.5,7,80,CNY,MASW15769-L-PINK,Sale,Credit Card,3405.35,
INV-CN-007-02327700,3,604763,15603,M,YELLOW,685,1,,,0.35,445.25,7,80,CNY,FEDR15603-M-YELLOW,Sale,Credit Card,3405.35,
INV-CN-007-02327700,4,604763,17421,M,YELLOW,477.5,1,,,0,477.5,7,80,CNY,FECO17421-M-YELLOW,Sale,Credit Card,3405.35,
INV-CN-007-02327700,5,604763,15747,L,Black,685,1,,,0,685,7,80,CNY,MASU15747-L-,Sale,Credit Card,3405.35,
INV-CN-007-02327700,6,604763,17286,M,LILAC,464,2,,,0.35,603.2,7,80,CNY,CHGI17286-M-LILAC,Sale,Credit Card,3405.35,
INV-CN-007-02327700,7,604763,16766,M,YELLOW,358,2,,,0.35,465.4,7,80,CNY,CHGI16766-M-YELLOW,Sale,Credit Card,3405.35,
INV-PT-032-03454371,1,1629673,16604,38,Black,50,1,,,0,50,32,366,EUR,MAPA16604-38-,Sale,Credit Card,50,
INV-CN-006-03123633,1,356131,17754,GG,Black,349,1,,,0.35,226.85,6,68,CNY,CHGI17754-GG-,Sale,Credit Card,226.85,
INV-CN-006-03123698,1,358332,17435,M,Black,199,1,,,0.35,129.35,6,69,CNY,MASH17435-M-,Sale,Credit Card,273,
INV-CN-006-03123698,2,358332,16254,M,Black,221,1,,,0.35,143.65,6,69,CNY,FESH16254-M-,Sale,Credit Card,273,
INV-CN-006-03123733,1,402615,17100,M,Black,274,1,,,0,274,6,72,CNY,MASP17100-M-,Sale,Credit Card,274,
INV-DE-013-03496486,1,781259,17772,M,NEUTRAL,17,1,,,0.35,11.05,13,157,EUR,MAT-17772-M-NEUTRAL,Sale,Credit Card,82.55,
INV-DE-013-03496486,2,781259,15556,S,Black,71.5,1,,,0,71.5,13,157,EUR,FESU15556-S-,Sale,Credit Card,82.55,
INV-ES-026-04819302,1,1303811,17512,M,BLUE,24.5,1,,,0.35,15.93,26,297,EUR,MAT-17512-M-BLUE,Sale,Credit Card,15.93,
INV-PT-031-03922973,1,1559038,16584,P,LILAC,47.5,1,,,0.35,30.88,31,359,EUR,CHGI16584-P-LILAC,Sale,Credit Card,30.88,
INV-UK-018-01844394,1,1011144,16420,M,Black,34.5,1,,,0.35,22.43,18,216,GBP,MAT-16420-M-,Sale,Credit Card,22.43,
INV-US-001-03881134,1,73743,15934,M,NEUTRAL,59,1,,,0.35,38.35,1,8,USD,CHGI15934-M-NEUTRAL,Sale,Credit Card,38.35,
INV-US-005-04364233,1,275515,17034,M,Black,48,1,,,0.35,31.2,5,54,USD,FESH17034-M-,Sale,Credit Card,31.2,
INV-CN-006-03123646,1,382168,15596,M,BLUE,495,1,,,0.35,321.75,6,67,CNY,CHGI15596-M-BLUE,Sale,Cash,321.75,
INV-CN-007-02327685,1,447486,15354,L,NEUTRAL,203.5,1,,,0.35,132.28,7,79,CNY,MAT-15354-L-NEUTRAL,Sale,Credit Card,132.28,
INV-CN-007-02327775,1,438674,17618,46,Black,583.5,1,,,0,583.5,7,78,CNY,MAPA17618-46-,Sale,Credit Card,761.6,
INV-CN-007-02327775,2,438674,16395,L,Black,274,1,,,0.35,178.1,7,78,CNY,MASH16395-L-,Sale,Credit Card,761.6,
INV-DE-011-03367725,1,717552,17015,N,Black,30,1,,,0,30,11,133,EUR,FEAC17015--,Sale,Credit Card,30,
INV-PT-032-03454333,1,1567151,16688,M,GREEN,49.5,1,,,0.35,32.18,32,369,EUR,CHGI16688-M-GREEN,Sale,Cash,32.18,
INV-US-005-04364098,1,280828,15093,M,WHITE,61.5,1,,,0,61.5,5,54,USD,MASW15093-M-WHITE,Sale,Cash,61.5,
INV-PT-034-02152031,1,1612040,17542,L,Black,31.5,1,,,0,31.5,34,390,EUR,MASP17542-L-,Sale,Credit Card,31.5,
INV-US-001-03881140,1,3133,17720,M,Black,58.5,1,,,0.35,38.02,1,13,USD,MAT-17720-M-,Sale,Credit Card,38.02,
INV-US-002-02092269,1,126029,17702,P,Black,60.5,1,,,0.35,39.33,2,22,USD,CHGI17702-P-,Sale,Credit Card,39.33,
INV-ES-026-04819394,1,1295072,15484,L,Black,30.5,1,,,0.35,19.82,26,297,EUR,MAT-15484-L-,Sale,Credit Card,19.82,
INV-FR-023-03379076,1,1179224,15778,P,Black,60.5,1,,,0.35,39.33,23,267,EUR,CHGI15778-P-,Sale,Credit Card,96.05,
INV-FR-023-03379076,2,1179224,15817,L,Black,33,1,,,0,33,23,267,EUR,FESP15817-L-,Sale,Credit Card,96.05,
INV-FR-023-03379076,3,1179224,17572,M,BLACK,36.5,1,,,0.35,23.73,23,267,EUR,CHGI17572-M-BLACK,Sale,Credit Card,96.05,
INV-PT-034-02152049,1,1603342,15154,P,LILAC,55.5,1,,,0.35,36.08,34,392,EUR,CHGI15154-P-LILAC,Sale,Credit Card,36.08,
INV-US-003-04035578,1,178857,15630,M,Black,28,2,,,0.35,36.4,3,32,USD,FESH15630-M-,Sale,Cash,36.4,
INV-DE-015-02577806,1,872591,16857,S,Black,31,1,,,0,31,15,180,EUR,FESP16857-S-,Sale,Credit Card,31,
INV-PT-034-02152010,1,1621449,17084,M,SILVER,52.5,3,,,0,157.5,34,394,EUR,FESW17084-M-SILVER,Sale,Credit Card,182.5,
INV-PT-034-02152010,2,1621449,15919,S,Black,25,1,,,0,25,34,394,EUR,FESK15919-S-,Sale,Credit Card,182.5,
INV-UK-016-03524780,1,909243,15120,M,YELLOW,26.5,1,,,0.35,17.23,16,190,GBP,MAT-15120-M-YELLOW,Sale,Credit Card,17.23,
INV-US-001-03881309,1,8876,15848,L,SILVER,64,1,,,0.35,41.6,1,10,USD,MAT-15848-L-SILVER,Sale,Credit Card,41.6,
INV-ES-030-04415171,1,1456083,17035,M,Black,24,1,,,0,24,30,346,EUR,FET-17035-M-,Sale,Credit Card,24,
INV-FR-025-03001257,1,1249786,15069,M,Black,23.5,1,,,0.35,15.28,25,289,EUR,MASH15069-M-,Sale,Cash,15.28,
INV-UK-016-03524712,1,969962,16814,L,Black,37.5,1,,,0,37.5,16,193,GBP,MASP16814-L-,Sale,Cash,37.5,
INV-US-002-02092024,1,80991,15812,M,Black,61.5,1,,,0.35,39.98,2,23,USD,FESH15812-M-,Sale,Cash,39.98,
INV-CN-006-03123700,1,394720,16420,M,Black,477.5,1,,,0.35,310.38,6,68,CNY,MAT-16420-M-,Sale,Credit Card,2471.88,
INV-CN-006-03123700,2,394720,15081,M,LILAC,720.5,3,,,0,2161.5,6,68,CNY,FECO15081-M-LILAC,Sale,Credit Card,2471.88,
INV-CN-006-03124051,1,359292,15229,M,Black,256.5,1,,,0,256.5,6,72,CNY,MAUN15229-M-,Sale,Credit Card,256.5,
INV-US-001-03881538,1,10688,16081,XXL,SILVER,60.5,1,,,0,60.5,1,8,USD,MASW16081-XXL-SILVER,Sale,Credit Card,60.5,
INV-PT-034-02152062,1,1617509,17711,M,Black,19,1,,,0,19,34,394,EUR,FET-17711-M-,Sale,Cash,19,
INV-UK-017-02558987,1,969632,16857,M,Black,19.5,1,,,0,19.5,17,203,GBP,FESP16857-M-,Sale,Credit Card,19.5,
INV-US-003-04035454,1,165957,16537,S,BLUE,102,1,,,0,102,3,29,USD,FECO16537-S-BLUE,Sale,Credit Card,102,
INV-CN-008-01645480,1,480554,15172,XL,TURQUOISE,442,1,,,0.35,287.3,8,98,CNY,MAT-15172-XL-TURQUOISE,Sale,Credit Card,287.3,
INV-CN-009-05130264,1,389131,16974,P,WHITE,473,1,,,0.35,307.45,9,106,CNY,CHGI16974-P-WHITE,Sale,Credit Card,307.45,
INV-ES-026-04819339,1,1305337,15477,M,Black,27.5,3,,,0,82.5,26,298,EUR,FESK15477-M-,Sale,Credit Card,82.5,
INV-PT-031-03923005,1,1548947,15511,M,Black,23.5,1,,,0.35,15.28,31,359,EUR,MASH15511-M-,Sale,Cash,15.28,
INV-PT-033-02706013,1,1603711,15011,S,Black,35,1,,,0,35,33,375,EUR,FESP15011-S-,Sale,Credit Card,35,
INV-US-001-03881620,1,10391,15211,M,Black,116.5,1,,,0,116.5,1,10,USD,FECO15211-M-,Sale,Credit Card,116.5,
INV-PT-034-02151989,1,1616880,16584,P,LILAC,47.5,1,,,0.35,30.88,34,387,EUR,CHGI16584-P-LILAC,Sale,Credit Card,30.88,
INV-PT-035-01497678,1,1637632,16777,L,Black,31.5,1,,,0,31.5,35,399,EUR,FESK16777-L-,Sale,Credit Card,31.5,
INV-CN-006-03123878,1,416028,17042,M,Black,826.5,1,,,0,826.5,6,70,CNY,MACO17042-M-,Sale,Credit Card,826.5,
INV-CN-006-03123946,1,398341,17889,S,SILVER,486,1,,,0,486,6,71,CNY,FECO17889-S-SILVER,Sale,Credit Card,486,
INV-DE-014-04953569,1,824079,17754,G,Black,39.5,1,,,0.35,25.68,14,167,EUR,CHGI17754-G-,Sale,Credit Card,25.68,
INV-FR-024-03707228,1,1238143,14977,M,LILAC,57.5,1,,,0,57.5,24,278,EUR,FECO14977-M-LILAC,Sale,Credit Card,57.5,
INV-CN-006-03124057,1,357541,16679,L,PINK,451,1,,,0,451,6,69,CNY,MASW16679-L-PINK,Sale,Credit Card,451,
INV-DE-015-02577796,1,854638,15885,P,Black,33,1,,,0,33,15,176,EUR,CHPA15885-P-,Sale,Credit Card,33,
INV-PT-034-02151987,1,1619574,17096,M,NEUTRAL,53.5,1,,,0.35,34.77,34,394,EUR,MAT-17096-M-NEUTRAL,Sale,Credit Card,34.77,
INV-US-001-03881283,1,76472,15224,M,GREEN,64.5,1,,,0.35,41.93,1,8,USD,MAT-15224-M-GREEN,Sale,Credit Card,430.68,
INV-US-001-03881283,2,76472,16064,M,LILAC,60.5,1,,,0.35,39.33,1,8,USD,CHGI16064-M-LILAC,Sale,Credit Card,430.68,
INV-US-001-03881283,3,76472,15592,M,Black,71,1,,,0,71,1,8,USD,MASP15592-M-,Sale,Credit Card,430.68,
INV-US-001-03881283,4,76472,16024,S,Black,134,1,,,0,134,1,8,USD,FESU16024-S-,Sale,Credit Card,430.68,
INV-US-001-03881283,5,76472,16502,M,Black,52.5,1,,,0,52.5,1,8,USD,MASP16502-M-,Sale,Credit Card,430.68,
INV-US-001-03881283,6,76472,15343,L,YELLOW,54.5,1,,,0.35,35.43,1,8,USD,FEDR15343-L-YELLOW,Sale,Credit Card,430.68,
INV-US-001-03881283,7,76472,15857,P,RED,56.5,1,,,0,56.5,1,8,USD,CHCO15857-P-RED,Sale,Credit Card,430.68,
INV-US-004-01495898,1,212426,15899,XXL,BEIGE,38.5,1,,,0,38.5,4,42,USD,MASW15899-XXL-BEIGE,Sale,Credit Card,38.5,
INV-ES-027-03066016,1,1342872,17191,M,Black,39.5,1,,,0,39.5,27,310,EUR,FET-17191-M-,Sale,Credit Card,39.5,
INV-US-002-02092156,1,80407,16116,M,Black,42,1,,,0.35,27.3,2,23,USD,CHGI16116-M-,Sale,Cash,59.48,
INV-US-002-02092156,2,80407,15318,S,Black,49.5,1,,,0.35,32.18,2,23,USD,FESH15318-S-,Sale,Cash,59.48,
INV-US-004-01496057,1,216521,16732,M,YELLOW,56,1,,,0.35,36.4,4,47,USD,MAT-16732-M-YELLOW,Sale,Credit Card,36.4,
INV-CN-006-03123954,1,409972,16870,P,LILAC,314,1,,,0.35,204.1,6,69,CNY,CHGI16870-P-LILAC,Sale,Credit Card,204.1,
INV-CN-008-01645424,1,505915,15822,M,BLACK,535,1,,,0.35,347.75,8,96,CNY,MAT-15822-M-BLACK,Sale,Credit Card,347.75,
INV-DE-011-03367640,1,705840,17362,N,Black,23.5,3,,,0,70.5,11,129,EUR,MAAC17362--,Sale,Credit Card,70.5,
INV-DE-013-03496414,1,786946,17006,S,LILAC,42.5,1,,,0,42.5,13,158,EUR,FESW17006-S-LILAC,Sale,Credit Card,69.15,
INV-DE-013-03496414,2,786946,16532,M,TURQUOISE,41,1,,,0.35,26.65,13,158,EUR,CHGI16532-M-TURQUOISE,Sale,Credit Card,69.15,
INV-DE-013-03496451,1,809568,15890,M,Black,60,1,,,0.35,39,13,158,EUR,FESH15890-M-,Sale,Credit Card,39,
INV-US-001-03881207,1,53702,15600,N,Black,27,1,,,0,27,1,12,USD,CHAC15600--,Sale,Credit Card,27,
INV-US-001-03881534,1,2240,17218,44,Black,78,1,,,0,78,1,12,USD,FEPA17218-44-,Sale,Credit Card,78,
INV-US-004-01495905,1,131421,17873,N,GOLD,28.5,3,,,0,85.5,4,49,USD,FEAC17873--GOLD,Sale,Cash,85.5,
INV-CN-006-03123765,1,362659,17852,38,Black,499.5,1,,,0,499.5,6,67,CNY,MAPA17852-38-,Sale,Cash,714.98,
INV-CN-006-03123765,2,362659,15206,P,LILAC,331.5,1,,,0.35,215.47,6,67,CNY,CHGI15206-P-LILAC,Sale,Cash,714.98,
INV-CN-006-03123938,1,367272,14998,G,BEIGE,336,1,,,0.35,218.4,6,67,CNY,CHGI14998-G-BEIGE,Sale,Credit Card,218.4,
INV-CN-008-01645379,1,548115,15546,P,PINK,291.5,1,,,0,291.5,8,96,CNY,CHSW15546-P-PINK,Sale,Credit Card,291.5,
INV-DE-013-03496424,1,803115,15562,L,TURQUOISE,57,1,,,0.35,37.05,13,159,EUR,MAT-15562-L-TURQUOISE,Sale,Cash,66.95,
INV-DE-013-03496424,2,803115,17078,M,Black,46,1,,,0.35,29.9,13,159,EUR,CHGI17078-M-,Sale,Cash,66.95,
INV-ES-026-04819346,1,1290555,17429,S,Black,49.5,1,,,0,49.5,26,300,EUR,FESP17429-S-,Sale,Credit Card,49.5,
INV-PT-034-02152042,1,1618272,17447,S,LILAC,95,1,,,0,95,34,388,EUR,FECO17447-S-LILAC,Sale,Credit Card,95,
INV-DE-011-03367662,1,715992,16324,P,GREEN,43.5,1,,,0.35,28.28,11,135,EUR,CHGI16324-P-GREEN,Sale,Credit Card,57.53,
INV-DE-011-03367662,2,715992,16150,S,Black,45,1,,,0.35,29.25,11,135,EUR,FESH16150-S-,Sale,Credit Card,57.53,
INV-PT-033-02705967,1,1606803,16212,M,NEUTRAL,30,1,,,0.35,19.5,33,381,EUR,MAT-16212-M-NEUTRAL,Sale,Credit Card,68.58,
INV-PT-033-02705967,2,1606803,15110,M,Black,47.5,1,,,0.35,30.88,33,381,EUR,FESH15110-M-,Sale,Credit Card,68.58,
INV-PT-033-02705967,3,1606803,15641,L,Black,28,1,,,0.35,18.2,33,381,EUR,MASH15641-L-,Sale,Credit Card,68.58,
INV-UK-018-01844370,1,1022040,17118,L,Black,19,1,,,0,19,18,215,GBP,FELI17118-L-,Sale,Cash,19,
INV-US-001-03881385,1,42226,17330,M,BLUE,51,1,,,0.35,33.15,1,8,USD,MAT-17330-M-BLUE,Sale,Credit Card,151.58,
INV-US-001-03881385,2,42226,15643,M,Black,83,1,,,0,83,1,8,USD,MASU15643-M-,Sale,Credit Card,151.58,
INV-US-001-03881385,3,42226,15187,M,TURQUOISE,54.5,1,,,0.35,35.43,1,8,USD,FEDR15187-M-TURQUOISE,Sale,Credit Card,151.58,
INV-US-001-03881473,1,129186,15642,38,Black,96.5,1,,,0,96.5,1,9,USD,MAPA15642-38-,Sale,Credit Card,96.5,
INV-US-004-01496025,1,352481,17347,M,Black,37,1,,,0,37,4,47,USD,FET-17347-M-,Sale,Cash,65,
INV-US-004-01496025,2,352481,17699,M,Black,28,1,,,0,28,4,47,USD,MAUN17699-M-,Sale,Cash,65,
INV-CN-008-01645487,1,502010,16940,XL,SILVER,296,1,,,0.35,192.4,8,92,CNY,MAT-16940-XL-SILVER,Sale,Credit Card,192.4,
INV-CN-009-05130330,1,493603,17564,M,BLACK,367,2,,,0.35,477.1,9,103,CNY,MAT-17564-M-BLACK,Sale,Credit Card,477.1,
INV-ES-028-01753526,1,1370047,15092,M,WHITE,92.5,1,,,0,92.5,28,321,EUR,MACO15092-M-WHITE,Sale,Credit Card,165.5,
INV-ES-028-01753526,2,1370047,15139,L,Black,36.5,2,,,0,73,28,321,EUR,FESK15139-L-,Sale,Credit Card,165.5,
INV-UK-020-02767839,1,1057528,17164,M,Black,36,1,,,0.35,23.4,20,237,GBP,FESH17164-M-,Sale,Credit Card,23.4,
INV-CN-006-03123563,1,409437,16110,40,Black,265,3,,,0,795,6,72,CNY,MAPA16110-40-,Sale,Credit Card,1354.12,
INV-CN-006-03123563,2,409437,16944,M,Black,473,1,,,0,473,6,72,CNY,MASP16944-M-,Sale,Credit Card,1354.12,
INV-CN-006-03123563,3,409437,16056,M,Black,132.5,1,,,0.35,86.12,6,72,CNY,MAT-16056-M-,Sale,Credit Card,1354.12,
INV-ES-027-03065975,1,1340680,17494,M,BLACK,38,1,,,0.35,24.7,27,308,EUR,CHGI17494-M-BLACK,Sale,Cash,61.42,
INV-ES-027-03065975,2,1340680,16238,M,BLACK,56.5,1,,,0.35,36.73,27,308,EUR,MAT-16238-M-BLACK,Sale,Cash,61.42,
INV-PT-035-01497716,1,1641297,16671,L,Black,24.5,1,,,0,24.5,35,403,EUR,FET-16671-L-,Sale,Credit Card,24.5,
INV-CN-006-03123727,1,380046,17720,M,Black,442,1,,,0.35,287.3,6,67,CNY,MAT-17720-M-,Sale,Credit Card,1074.3,
INV-CN-006-03123727,2,380046,17452,36,Black,340.5,1,,,0,340.5,6,67,CNY,FEPA17452-36-,Sale,Credit Card,1074.3,
INV-CN-006-03123727,3,380046,15134,M,BLACK,446.5,1,,,0,446.5,6,67,CNY,FESW15134-M-BLACK,Sale,Credit Card,1074.3,
INV-CN-009-05130303,1,525428,16568,38,Black,848.5,1,,,0,848.5,9,110,CNY,FEPA16568-38-,Sale,Credit Card,848.5,
INV-UK-016-03524750,1,900178,17427,S,Black,12.5,1,,,0,12.5,16,190,GBP,FESK17427-S-,Sale,Cash,12.5,
INV-UK-016-03524772,1,907508,17471,P,Black,18,1,,,0,18,16,190,GBP,CHPA17471-P-,Sale,Credit Card,18,
INV-CN-006-03123962,1,369870,17825,M,Black,349,1,,,0.35,226.85,6,67,CNY,MASH17825-M-,Sale,Credit Card,226.85,
INV-CN-009-05130282,1,583823,17078,M,Black,406.5,1,,,0.35,264.23,9,105,CNY,CHGI17078-M-,Sale,Credit Card,393.58,
INV-CN-009-05130282,2,583823,15760,S,Black,199,1,,,0.35,129.35,9,105,CNY,FESH15760-S-,Sale,Credit Card,393.58,
INV-ES-030-04415146,1,1447173,16814,M,Black,59,1,,,0,59,30,345,EUR,MASP16814-M-,Sale,Credit Card,59,
INV-FR-025-03001237,1,1202610,15320,36,Black,72,1,,,0,72,25,286,EUR,FEPA15320-36-,Sale,Cash,72,
INV-US-001-03881198,1,20750,15845,N,Black,30,1,,,0,30,1,8,USD,FEAC15845--,Sale,Credit Card,30,
INV-ES-027-03065977,1,1335741,16759,M,BLACK,31.5,1,,,0.35,20.48,27,310,EUR,MASH16759-M-BLACK,Sale,Credit Card,20.48,
INV-US-001-03881314,1,40825,17591,M,Black,37,1,,,0.35,24.05,1,5,USD,MASH17591-M-,Sale,Credit Card,126.05,
INV-US-001-03881314,2,40825,16819,P,GREEN,51,2,,,0,102,1,5,USD,CHCO16819-P-GREEN,Sale,Credit Card,126.05,
INV-US-003-04035453,1,194518,16688,M,GREEN,58,1,,,0.35,37.7,3,32,USD,CHGI16688-M-GREEN,Sale,Cash,37.7,
INV-US-004-01495846,1,213064,17698,M,Black,53,1,,,0,53,4,46,USD,MASP17698-M-,Sale,Credit Card,53,
INV-CN-006-03124059,1,590534,16629,M,Black,274,1,,,0.35,178.1,6,67,CNY,MASH16629-M-,Sale,Credit Card,2584.38,
INV-CN-006-03124059,2,590534,15323,M,Black,473,2,,,0,946,6,67,CNY,FESP15323-M-,Sale,Credit Card,2584.38,
INV-CN-006-03124059,3,590534,15113,M,Black,314,1,,,0,314,6,67,CNY,FESK15113-M-,Sale,Credit Card,2584.38,
INV-CN-006-03124059,4,590534,17286,M,LILAC,464,1,,,0.35,301.6,6,67,CNY,CHGI17286-M-LILAC,Sale,Credit Card,2584.38,
INV-CN-006-03124059,5,590534,17502,M,Black,428.5,1,,,0.35,278.53,6,67,CNY,FESH17502-M-,Sale,Credit Card,2584.38,
INV-CN-006-03124059,6,590534,17200,L,Black,504,1,,,0.35,327.6,6,67,CNY,MAT-17200-L-,Sale,Credit Card,2584.38,
INV-CN-006-03124059,7,590534,15648,G,LILAC,367,1,,,0.35,238.55,6,67,CNY,CHGI15648-G-LILAC,Sale,Credit Card,2584.38,
INV-CN-008-01645464,1,558087,16488,M,Black,521.5,1,,,0.35,338.98,8,95,CNY,FESH16488-M-,Sale,Credit Card,338.98,
INV-ES-026-04819347,1,1314376,15452,S,Black,112,1,,,0,112,26,300,EUR,FESU15452-S-,Sale,Cash,112,
INV-US-003-04035408,1,153068,16840,L,Black,56,1,,,0,56,3,34,USD,MASP16840-L-,Sale,Cash,56,
INV-US-004-01495849,1,220380,16905,S,Black,24,1,,,0,24,4,42,USD,FET-16905-S-,Sale,Credit Card,24,
INV-UK-016-03524745,1,926131,17926,L,TURQUOISE,25.5,1,,,0,25.5,16,193,GBP,MACO17926-L-TURQUOISE,Sale,Credit Card,67.78,
INV-UK-016-03524745,2,926131,16638,G,Black,20.5,1,,,0,20.5,16,193,GBP,CHSW16638-G-,Sale,Credit Card,67.78,
INV-UK-016-03524745,3,926131,16228,M,Black,33.5,1,,,0.35,21.78,16,193,GBP,FESH16228-M-,Sale,Credit Card,67.78,
INV-US-001-03881090,1,66887,17906,M,Black,63,1,,,0,63,1,7,USD,MASP17906-M-,Sale,Credit Card,63,
INV-US-004-01495961,1,217743,16554,L,Black,60.5,1,,,0,60.5,4,47,USD,MASP16554-L-,Sale,Credit Card,60.5,
INV-DE-012-02861529,1,763828,16554,XXL,Black,51.5,1,,,0,51.5,12,142,EUR,MASP16554-XXL-,Sale,Credit Card,51.5,
INV-US-003-04035511,1,168756,16525,L,Black,23.5,1,,,0.35,15.28,3,31,USD,MASH16525-L-,Sale,Credit Card,15.28,
INV-DE-011-03367590,1,707241,16034,M,Black,56.5,1,,,0,56.5,11,128,EUR,MASP16034-M-,Sale,Credit Card,56.5,
INV-ES-027-03066043,1,1476652,15424,36,Black,61.5,1,,,0,61.5,27,311,EUR,FEPA15424-36-,Sale,Credit Card,61.5,
INV-ES-029-04576510,1,1426761,17468,P,SILVER,58.5,1,,,0.35,38.02,29,331,EUR,CHGI17468-P-SILVER,Sale,Credit Card,38.02,
INV-FR-021-03712357,1,1132895,15683,M,Black,28.5,1,,,0,28.5,21,244,EUR,FET-15683-M-,Sale,Credit Card,28.5,
INV-FR-023-03379064,1,1096855,16090,P,YELLOW,45.5,1,,,0.35,29.57,23,269,EUR,CHGI16090-P-YELLOW,Sale,Credit Card,29.57,
INV-US-001-03881220,1,26617,15975,N,Black,7.5,1,,,0,7.5,1,6,USD,FEAC15975--,Sale,Credit Card,7.5,
INV-US-002-02091993,1,108646,15093,M,WHITE,61.5,1,,,0,61.5,2,18,USD,MASW15093-M-WHITE,Sale,Credit Card,61.5,
INV-FR-023-03379121,1,1202519,17340,M,Black,44,1,,,0,44,23,264,EUR,CHSW17340-M-,Sale,Credit Card,44,
INV-FR-025-03001264,1,1258954,16123,S,WHITE,79,1,,,0.35,51.35,25,292,EUR,FEDR16123-S-WHITE,Sale,Credit Card,51.35,
INV-PT-032-03454320,1,1575711,16381,M,YELLOW,79,1,,,0,79,32,368,EUR,FECO16381-M-YELLOW,Sale,Cash,79,
INV-PT-035-01497643,1,1638007,17838,M,Black,48.5,1,,,0,48.5,35,403,EUR,FESW17838-M-,Sale,Credit Card,48.5,
INV-US-001-03881131,1,275788,15355,M,Black,38,1,,,0.35,24.7,1,6,USD,MASH15355-M-,Sale,Cash,24.7,
INV-US-002-02092279,1,92712,15894,M,Black,100,1,,,0,100,2,23,USD,FESU15894-M-,Sale,Credit Card,100,
INV-ES-030-04415118,1,1437222,16452,N,Black,15,1,,,0,15,30,343,EUR,MAAC16452--,Sale,Credit Card,15,
INV-FR-025-03001224,1,1244015,17722,40,Black,96.5,1,,,0,96.5,25,287,EUR,MAPA17722-40-,Sale,Credit Card,96.5,
INV-UK-020-02767860,1,1074180,17403,M,Black,27,1,,,0,27,20,238,GBP,FESP17403-M-,Sale,Credit Card,27,
INV-ES-029-04576492,1,1414933,16446,XL,BLACK,58.5,1,,,0.35,38.02,29,335,EUR,MAT-16446-XL-BLACK,Sale,Credit Card,38.02,
INV-PT-033-02706017,1,1595441,16253,M,RED,42.5,1,,,0.35,27.62,33,375,EUR,FEDR16253-M-RED,Sale,Credit Card,27.62,
INV-FR-022-02655255,1,1148904,17449,M,YELLOW,49.5,1,,,0.35,32.18,22,253,EUR,FEDR17449-M-YELLOW,Sale,Credit Card,32.18,
INV-PT-034-02152028,1,1605884,16409,S,GOLD,61.5,1,,,0.35,39.98,34,393,EUR,FEDR16409-S-GOLD,Sale,Cash,187.5,
INV-PT-034-02152028,2,1605884,17007,M,MUSTARD,72.5,1,,,0.35,47.12,34,393,EUR,FEDR17007-M-MUSTARD,Sale,Cash,187.5,
INV-PT-034-02152028,3,1605884,17301,N,Black,25,1,,,0,25,34,393,EUR,FEAC17301--,Sale,Cash,187.5,
INV-PT-034-02152028,4,1605884,15640,M,WHITE,36,1,,,0.35,23.4,34,393,EUR,MAT-15640-M-WHITE,Sale,Cash,187.5,
INV-PT-034-02152028,5,1605884,16471,M,BURGUNDY,52,1,,,0,52,34,393,EUR,MASW16471-M-BURGUNDY,Sale,Cash,187.5,
INV-PT-034-02152047,1,1610168,15422,M,Black,39.5,1,,,0.35,25.68,34,387,EUR,FESH15422-M-,Sale,Credit Card,25.68,
INV-US-001-03881120,1,9274,15879,M,Black,28.5,1,,,0,28.5,1,6,USD,MAUN15879-M-,Sale,Credit Card,28.5,
INV-US-003-04035489,1,157445,15968,S,Black,51,1,,,0.35,33.15,3,32,USD,FESH15968-S-,Sale,Credit Card,226.18,
INV-US-003-04035489,2,157445,17194,S,Black,84,2,,,0,168,3,32,USD,FESU17194-S-,Sale,Credit Card,226.18,
INV-US-003-04035489,3,157445,16135,M,Black,38.5,1,,,0.35,25.03,3,32,USD,MASH16135-M-,Sale,Credit Card,226.18,
INV-CN-010-03305054,1,639495,17600,M,Black,437.5,1,,,0,437.5,10,121,CNY,CHSW17600-M-,Sale,Credit Card,437.5,
INV-FR-022-02655297,1,1169170,17693,M,RED,46,1,,,0,46,22,256,EUR,MASW17693-M-RED,Sale,Credit Card,46,
INV-PT-032-03454341,1,1580322,16415,S,Black,57.5,1,,,0,57.5,32,367,EUR,FESP16415-S-,Sale,Credit Card,57.5,
